=== RAW SEGMENT (Single Day) ===

13/02/2024;01:33:00;17055.0;17055.0;17050.0;17051.0;28
13/02/2024;01:34:00;17051.0;17054.0;17051.0;17054.0;15
13/02/2024;01:35:00;17054.0;17055.0;17054.0;17055.0;17
13/02/2024;01:36:00;17054.0;17054.0;17054.0;17054.0;6
13/02/2024;01:37:00;17053.0;17054.0;17052.0;17054.0;14
13/02/2024;01:38:00;17056.0;17057.0;17055.0;17055.0;12
13/02/2024;01:39:00;17055.0;17055.0;17053.0;17053.0;8
13/02/2024;01:40:00;17053.0;17054.0;17052.0;17054.0;14
13/02/2024;01:41:00;17053.0;17053.0;17049.0;17050.0;15
13/02/2024;01:42:00;17049.0;17051.0;17049.0;17051.0;10
13/02/2024;01:43:00;17050.0;17051.0;17050.0;17051.0;6
13/02/2024;01:44:00;17051.0;17052.0;17051.0;17052.0;6
13/02/2024;01:45:00;17052.0;17052.0;17050.0;17050.0;25
13/02/2024;01:46:00;17049.0;17049.0;17049.0;17049.0;3
13/02/2024;01:47:00;17049.0;17049.0;17048.0;17049.0;9
13/02/2024;01:48:00;17049.0;17049.0;17048.0;17049.0;20
13/02/2024;01:49:00;17049.0;17052.0;17048.0;17051.0;16
13/02/2024;01:50:00;17050.0;17051.0;17049.0;17051.0;12
13/02/2024;01:51:00;17051.0;17051.0;17049.0;17049.0;18
13/02/2024;01:52:00;17049.0;17050.0;17048.0;17048.0;44
13/02/2024;01:53:00;17049.0;17049.0;17046.0;17048.0;48
13/02/2024;01:54:00;17047.0;17048.0;17047.0;17048.0;17
13/02/2024;01:55:00;17048.0;17049.0;17047.0;17048.0;15
13/02/2024;01:56:00;17049.0;17049.0;17045.0;17045.0;33
13/02/2024;01:57:00;17045.0;17052.0;17045.0;17052.0;28
13/02/2024;01:58:00;17050.0;17051.0;17049.0;17049.0;14
13/02/2024;01:59:00;17048.0;17058.0;17048.0;17057.0;117
13/02/2024;02:00:00;17057.0;17067.0;17051.0;17053.0;745
13/02/2024;02:01:00;17053.0;17054.0;17043.0;17047.0;421
13/02/2024;02:02:00;17048.0;17052.0;17046.0;17050.0;264
13/02/2024;02:03:00;17051.0;17054.0;17049.0;17052.0;157
13/02/2024;02:04:00;17051.0;17051.0;17045.0;17046.0;137
13/02/2024;02:05:00;17047.0;17050.0;17045.0;17049.0;106
13/02/2024;02:06:00;17049.0;17052.0;17048.0;17049.0;90
13/02/2024;02:07:00;17050.0;17055.0;17050.0;17050.0;97
13/02/2024;02:08:00;17050.0;17053.0;17049.0;17050.0;57
13/02/2024;02:09:00;17050.0;17050.0;17047.0;17048.0;120
13/02/2024;02:10:00;17047.0;17047.0;17042.0;17045.0;140
13/02/2024;02:11:00;17045.0;17048.0;17042.0;17044.0;131
13/02/2024;02:12:00;17044.0;17047.0;17043.0;17044.0;162
13/02/2024;02:13:00;17043.0;17043.0;17040.0;17041.0;108
13/02/2024;02:14:00;17041.0;17042.0;17035.0;17035.0;129
13/02/2024;02:15:00;17037.0;17037.0;17032.0;17033.0;196
13/02/2024;02:16:00;17033.0;17033.0;17028.0;17031.0;184
13/02/2024;02:17:00;17030.0;17032.0;17029.0;17032.0;75
13/02/2024;02:18:00;17031.0;17033.0;17029.0;17030.0;61
13/02/2024;02:19:00;17030.0;17031.0;17028.0;17028.0;66
13/02/2024;02:20:00;17028.0;17028.0;17021.0;17022.0;214
13/02/2024;02:21:00;17022.0;17022.0;17010.0;17014.0;309
13/02/2024;02:22:00;17014.0;17018.0;17014.0;17018.0;204
13/02/2024;02:23:00;17018.0;17020.0;17017.0;17018.0;201
13/02/2024;02:24:00;17018.0;17018.0;17011.0;17012.0;112
13/02/2024;02:25:00;17013.0;17016.0;17011.0;17011.0;128
13/02/2024;02:26:00;17012.0;17023.0;17011.0;17023.0;333
13/02/2024;02:27:00;17022.0;17023.0;17013.0;17013.0;226
13/02/2024;02:28:00;17014.0;17015.0;17009.0;17013.0;178
13/02/2024;02:29:00;17012.0;17013.0;17007.0;17007.0;183
13/02/2024;02:30:00;17007.0;17009.0;17005.0;17006.0;228
13/02/2024;02:31:00;17004.0;17004.0;16999.0;17002.0;185
13/02/2024;02:32:00;17001.0;17002.0;16996.0;16996.0;202
13/02/2024;02:33:00;16996.0;16999.0;16989.0;16998.0;294
13/02/2024;02:34:00;16998.0;17003.0;16996.0;17003.0;146
13/02/2024;02:35:00;17003.0;17003.0;16998.0;17002.0;138
13/02/2024;02:36:00;17001.0;17008.0;17000.0;17007.0;237
13/02/2024;02:37:00;17007.0;17008.0;17003.0;17007.0;131
13/02/2024;02:38:00;17006.0;17010.0;17005.0;17005.0;97
13/02/2024;02:39:00;17004.0;17006.0;17000.0;17000.0;93
13/02/2024;02:40:00;16999.0;17005.0;16999.0;17003.0;161
13/02/2024;02:41:00;17003.0;17006.0;17002.0;17002.0;78
13/02/2024;02:42:00;17003.0;17005.0;17000.0;17000.0;75
13/02/2024;02:43:00;17001.0;17001.0;16994.0;16995.0;85
13/02/2024;02:44:00;16995.0;16998.0;16994.0;16996.0;150
13/02/2024;02:45:00;16995.0;17002.0;16994.0;16995.0;182
13/02/2024;02:46:00;16995.0;16996.0;16991.0;16996.0;93
13/02/2024;02:47:00;16996.0;16997.0;16991.0;16995.0;101
13/02/2024;02:48:00;16994.0;17003.0;16992.0;17003.0;167
13/02/2024;02:49:00;17002.0;17002.0;16997.0;16999.0;97
13/02/2024;02:50:00;16998.0;17006.0;16998.0;17005.0;127
13/02/2024;02:51:00;17004.0;17010.0;17003.0;17009.0;125
13/02/2024;02:52:00;17009.0;17011.0;17005.0;17011.0;98
13/02/2024;02:53:00;17011.0;17018.0;17009.0;17017.0;136
13/02/2024;02:54:00;17017.0;17017.0;17011.0;17011.0;73
13/02/2024;02:55:00;17010.0;17011.0;17008.0;17009.0;110
13/02/2024;02:56:00;17008.0;17010.0;17007.0;17007.0;43
13/02/2024;02:57:00;17006.0;17006.0;17002.0;17002.0;101
13/02/2024;02:58:00;17001.0;17002.0;16997.0;17000.0;113
13/02/2024;02:59:00;16997.0;16999.0;16995.0;16995.0;55
13/02/2024;03:00:00;16996.0;17001.0;16996.0;16999.0;72
13/02/2024;03:01:00;16998.0;16998.0;16992.0;16993.0;70
13/02/2024;03:02:00;16993.0;16998.0;16992.0;16994.0;81
13/02/2024;03:03:00;16994.0;17003.0;16993.0;17002.0;92
13/02/2024;03:04:00;17001.0;17005.0;17000.0;17000.0;72
13/02/2024;03:05:00;16999.0;17003.0;16998.0;16998.0;130
13/02/2024;03:06:00;16997.0;16998.0;16993.0;16993.0;58
13/02/2024;03:07:00;16993.0;16998.0;16993.0;16994.0;74
13/02/2024;03:08:00;16993.0;16993.0;16989.0;16989.0;80
13/02/2024;03:09:00;16988.0;16989.0;16984.0;16984.0;161
13/02/2024;03:10:00;16983.0;16984.0;16978.0;16979.0;87
13/02/2024;03:11:00;16978.0;16982.0;16977.0;16978.0;152
13/02/2024;03:12:00;16977.0;16981.0;16977.0;16979.0;97
13/02/2024;03:13:00;16980.0;16982.0;16978.0;16982.0;80
13/02/2024;03:14:00;16981.0;16983.0;16978.0;16978.0;101
13/02/2024;03:15:00;16979.0;16988.0;16977.0;16986.0;178
13/02/2024;03:16:00;16987.0;16992.0;16984.0;16992.0;169
13/02/2024;03:17:00;16992.0;17000.0;16990.0;16997.0;198
13/02/2024;03:18:00;16996.0;17001.0;16995.0;16997.0;149
13/02/2024;03:19:00;16996.0;16998.0;16990.0;16993.0;79
13/02/2024;03:20:00;16992.0;16994.0;16990.0;16994.0;132
13/02/2024;03:21:00;16994.0;16994.0;16989.0;16991.0;73
13/02/2024;03:22:00;16989.0;16993.0;16989.0;16991.0;53
13/02/2024;03:23:00;16990.0;16997.0;16988.0;16997.0;78
13/02/2024;03:24:00;16996.0;16996.0;16991.0;16995.0;57
13/02/2024;03:25:00;16994.0;17002.0;16994.0;17002.0;79
13/02/2024;03:26:00;17002.0;17004.0;17000.0;17003.0;83
13/02/2024;03:27:00;17002.0;17004.0;17001.0;17002.0;102
13/02/2024;03:28:00;17001.0;17002.0;16999.0;17001.0;37
13/02/2024;03:29:00;16997.0;16999.0;16996.0;16998.0;51
13/02/2024;03:30:00;16998.0;16998.0;16992.0;16993.0;46
13/02/2024;03:31:00;16993.0;17002.0;16993.0;17001.0;61
13/02/2024;03:32:00;17001.0;17002.0;16996.0;16997.0;66
13/02/2024;03:33:00;16997.0;16997.0;16992.0;16994.0;27
13/02/2024;03:34:00;16993.0;16993.0;16990.0;16993.0;60
13/02/2024;03:35:00;16992.0;16993.0;16991.0;16993.0;58
13/02/2024;03:36:00;16994.0;16994.0;16991.0;16993.0;36
13/02/2024;03:37:00;16992.0;16996.0;16992.0;16992.0;34
13/02/2024;03:38:00;16992.0;16995.0;16990.0;16995.0;83
13/02/2024;03:39:00;16994.0;16994.0;16990.0;16994.0;71
13/02/2024;03:40:00;16994.0;16994.0;16988.0;16991.0;75
13/02/2024;03:41:00;16991.0;16994.0;16990.0;16994.0;39
13/02/2024;03:42:00;16994.0;16998.0;16992.0;16997.0;37
13/02/2024;03:43:00;16998.0;16999.0;16996.0;16999.0;39
13/02/2024;03:44:00;16998.0;17004.0;16998.0;17002.0;68
13/02/2024;03:45:00;17002.0;17002.0;16998.0;16998.0;57
13/02/2024;03:46:00;16997.0;16997.0;16991.0;16992.0;40
13/02/2024;03:47:00;16991.0;16993.0;16989.0;16990.0;71
13/02/2024;03:48:00;16990.0;16993.0;16989.0;16992.0;44
13/02/2024;03:49:00;16991.0;16993.0;16990.0;16992.0;34
13/02/2024;03:50:00;16993.0;16994.0;16990.0;16991.0;48
13/02/2024;03:51:00;16990.0;16991.0;16986.0;16991.0;41
13/02/2024;03:52:00;16992.0;16996.0;16991.0;16996.0;46
13/02/2024;03:53:00;16996.0;17001.0;16996.0;17001.0;112
13/02/2024;03:54:00;17000.0;17003.0;16996.0;17003.0;54
13/02/2024;03:55:00;17004.0;17006.0;17003.0;17006.0;90
13/02/2024;03:56:00;17005.0;17010.0;17004.0;17006.0;85
13/02/2024;03:57:00;17006.0;17010.0;17006.0;17010.0;109
13/02/2024;03:58:00;17010.0;17010.0;17006.0;17009.0;30
13/02/2024;03:59:00;17010.0;17013.0;17010.0;17012.0;51
13/02/2024;04:00:00;17013.0;17014.0;17010.0;17012.0;54
13/02/2024;04:01:00;17013.0;17020.0;17013.0;17018.0;120
13/02/2024;04:02:00;17018.0;17018.0;17013.0;17014.0;85
13/02/2024;04:03:00;17013.0;17017.0;17013.0;17017.0;52
13/02/2024;04:04:00;17017.0;17018.0;17016.0;17017.0;45
13/02/2024;04:05:00;17016.0;17019.0;17016.0;17018.0;69
13/02/2024;04:06:00;17017.0;17018.0;17011.0;17011.0;81
13/02/2024;04:07:00;17012.0;17015.0;17011.0;17012.0;83
13/02/2024;04:08:00;17011.0;17018.0;17011.0;17017.0;51
13/02/2024;04:09:00;17017.0;17017.0;17009.0;17011.0;52
13/02/2024;04:10:00;17011.0;17012.0;17007.0;17010.0;86
13/02/2024;04:11:00;17009.0;17009.0;17003.0;17003.0;55
13/02/2024;04:12:00;17003.0;17010.0;17003.0;17008.0;63
13/02/2024;04:13:00;17008.0;17008.0;16999.0;16999.0;90
13/02/2024;04:14:00;16999.0;17000.0;16996.0;16996.0;68
13/02/2024;04:15:00;16997.0;17000.0;16997.0;16999.0;73
13/02/2024;04:16:00;16998.0;16999.0;16998.0;16998.0;13
13/02/2024;04:17:00;17000.0;17002.0;17000.0;17002.0;19
13/02/2024;04:18:00;17001.0;17004.0;17000.0;17003.0;48
13/02/2024;04:19:00;17003.0;17003.0;17000.0;17000.0;39
13/02/2024;04:20:00;17000.0;17000.0;16995.0;16998.0;60
13/02/2024;04:21:00;16997.0;17001.0;16996.0;17000.0;68
13/02/2024;04:22:00;16998.0;16998.0;16995.0;16997.0;32
13/02/2024;04:23:00;16996.0;16998.0;16996.0;16997.0;23
13/02/2024;04:24:00;16998.0;17000.0;16997.0;17000.0;43
13/02/2024;04:25:00;17000.0;17001.0;16998.0;17001.0;45
13/02/2024;04:26:00;17000.0;17000.0;16996.0;16997.0;49
13/02/2024;04:27:00;16996.0;16999.0;16995.0;16998.0;34
13/02/2024;04:28:00;16998.0;16999.0;16998.0;16998.0;20
13/02/2024;04:29:00;16999.0;17002.0;16999.0;17002.0;24
13/02/2024;04:30:00;17002.0;17007.0;17002.0;17007.0;59
13/02/2024;04:31:00;17006.0;17012.0;17005.0;17012.0;45
13/02/2024;04:32:00;17012.0;17015.0;17011.0;17015.0;23
13/02/2024;04:33:00;17013.0;17016.0;17013.0;17013.0;45
13/02/2024;04:34:00;17013.0;17016.0;17013.0;17016.0;33
13/02/2024;04:35:00;17016.0;17017.0;17016.0;17017.0;44
13/02/2024;04:36:00;17016.0;17017.0;17015.0;17016.0;42
13/02/2024;04:37:00;17016.0;17020.0;17016.0;17018.0;56
13/02/2024;04:38:00;17017.0;17017.0;17012.0;17012.0;51
13/02/2024;04:39:00;17011.0;17011.0;17008.0;17011.0;31
13/02/2024;04:40:00;17011.0;17015.0;17010.0;17013.0;38
13/02/2024;04:41:00;17012.0;17012.0;17006.0;17007.0;41
13/02/2024;04:42:00;17007.0;17012.0;17007.0;17012.0;29
13/02/2024;04:43:00;17011.0;17013.0;17009.0;17009.0;39
13/02/2024;04:44:00;17008.0;17008.0;17004.0;17004.0;81
13/02/2024;04:45:00;17004.0;17005.0;17001.0;17002.0;28
13/02/2024;04:46:00;17003.0;17004.0;17000.0;17002.0;78
13/02/2024;04:47:00;17001.0;17006.0;16999.0;17003.0;135
13/02/2024;04:48:00;17002.0;17005.0;17002.0;17004.0;63
13/02/2024;04:49:00;17004.0;17006.0;17003.0;17005.0;45
13/02/2024;04:50:00;17005.0;17005.0;17004.0;17005.0;16
13/02/2024;04:51:00;17004.0;17005.0;17002.0;17002.0;60
13/02/2024;04:52:00;17003.0;17005.0;17003.0;17004.0;31
13/02/2024;04:53:00;17004.0;17004.0;17002.0;17004.0;38
13/02/2024;04:54:00;17003.0;17005.0;16999.0;16999.0;56
13/02/2024;04:55:00;16998.0;17001.0;16997.0;17001.0;62
13/02/2024;04:56:00;17000.0;17002.0;16998.0;17001.0;47
13/02/2024;04:57:00;17001.0;17006.0;17001.0;17005.0;26
13/02/2024;04:58:00;17004.0;17009.0;17004.0;17007.0;95
13/02/2024;04:59:00;17006.0;17010.0;17004.0;17010.0;57
13/02/2024;05:00:00;17010.0;17010.0;17006.0;17007.0;53
13/02/2024;05:01:00;17007.0;17012.0;17007.0;17012.0;26
13/02/2024;05:02:00;17012.0;17012.0;17011.0;17011.0;12
13/02/2024;05:03:00;17010.0;17012.0;17009.0;17010.0;30
13/02/2024;05:04:00;17009.0;17010.0;17009.0;17009.0;7
13/02/2024;05:05:00;17008.0;17012.0;17008.0;17008.0;30
13/02/2024;05:06:00;17007.0;17009.0;17006.0;17009.0;27
